instancia,tipo,n,m,obj_value,n_buckets,tiempo,buckets
00068-00000558.soi,soi,18,15,37.58730158730166,2,4.715215399977751,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18], [15]]"
00068-00000559.soi,soi,8,15,8.266666666666666,4,0.032255099969916046,"[[1], [7], [2, 3, 6, 8], [4, 5]]"
00068-00000560.soi,soi,8,15,8.13888888888889,5,0.02567160001490265,"[[4, 8], [1, 5], [7], [2, 6], [3]]"
00068-00000561.soi,soi,11,15,22.33095238095238,3,0.13651969993952662,"[[2, 3, 5, 7, 8, 9], [1, 4, 6, 10], [11]]"
00068-00000562.soi,soi,7,15,3.3928571428571423,5,0.017634999938309193,"[[5, 6], [2, 7], [3], [4], [1]]"
00068-00000563.soi,soi,8,15,8.333333333333332,2,0.026671800063923,"[[2, 6], [1, 3, 4, 5, 7, 8]]"
00068-00000564.soi,soi,9,21,13.346886446886446,6,0.33165030006784946,"[[5], [6], [1, 3, 4, 8], [7], [9], [2]]"
00068-00000565.soi,soi,6,15,4.142857142857142,4,0.017445500008761883,"[[4], [3], [1], [2, 5, 6]]"
00068-00000566.soi,soi,11,15,18.042124497011784,4,0.8804648000514135,"[[1, 4, 7], [8], [2, 3, 5, 6, 10, 11], [9]]"
00068-00000567.soi,soi,7,15,7.487878787878787,3,0.015543799963779747,"[[2], [3, 4, 5, 6, 7], [1]]"
00068-00000568.soi,soi,7,15,6.526190476190476,5,0.03281600004993379,"[[1], [5], [3, 7], [4, 6], [2]]"
00068-00000569.soi,soi,12,23,18.42857142857143,3,0.24129479995463043,"[[8], [10], [1, 2, 3, 4, 5, 6, 7, 9, 11, 12]]"
00068-00000570.soi,soi,10,15,18.45634920634921,3,0.13827800005674362,"[[4], [1, 2, 3, 5, 6, 7, 8, 10], [9]]"
00068-00000571.soi,soi,12,15,14.922077922077921,3,0.0774793999735266,"[[10], [2, 3, 5, 6, 7, 8, 9, 12], [1, 4, 11]]"
00068-00000572.soi,soi,8,15,6.529725829725829,3,0.02193519996944815,"[[1, 2], [5], [3, 4, 6, 7, 8]]"
00068-00000573.soi,soi,7,15,7.718686868686869,3,0.016727000009268522,"[[2], [1, 5, 6], [3, 4, 7]]"
00068-00000574.soi,soi,12,15,25.357142857142858,4,5.210165499942377,"[[2], [1, 5, 6, 8, 9, 10, 12], [3, 4], [7, 11]]"
00068-00000575.soi,soi,15,15,43.28333333333333,2,1.9086792001035064,"[[9], [1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15]]"
00068-00000576.soi,soi,11,15,20.464285714285715,3,1.1715947000775486,"[[11], [7, 8], [1, 2, 3, 4, 5, 6, 9, 10]]"
00068-00000577.soi,soi,9,15,10.547940947940948,3,0.0394330999115482,"[[3, 4], [1, 2, 5, 6, 7, 9], [8]]"
00068-00000578.soi,soi,7,15,4.6,2,0.014899199944920838,"[[2, 4, 7], [1, 3, 5, 6]]"
00068-00000579.soi,soi,9,21,10.29992654404419,4,0.03560500009916723,"[[1], [2, 7], [3, 5, 8, 9], [4, 6]]"
00068-00000580.soi,soi,9,21,11.64453781512605,3,0.06559499993454665,"[[1, 2, 7, 9], [3, 4, 6, 8], [5]]"
00068-00000581.soi,soi,6,15,4.903030303030302,3,0.014647500007413328,"[[1], [2, 3, 6], [4, 5]]"
00068-00000582.soi,soi,17,15,50.71825396825396,2,17.496062299935147,"[[16], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17]]"
00068-00000583.soi,soi,11,15,23.342490842490843,4,1.603684600093402,"[[1], [5, 7], [6, 10], [2, 3, 4, 8, 9, 11]]"
00068-00000584.soi,soi,6,21,3.1658119658119657,3,0.010536600020714104,"[[1, 3, 4], [6], [2, 5]]"
00068-00000585.soi,soi,8,21,9.343604108309991,4,0.12899590004235506,"[[2, 3, 4], [1], [5, 6, 7], [8]]"
00068-00000586.soi,soi,10,15,12.394893994893994,4,0.04878319997806102,"[[4], [5], [1, 6, 7, 8, 9, 10], [2, 3]]"
00068-00000587.soi,soi,7,15,8.126495726495726,2,0.02458719990681857,"[[3], [1, 2, 4, 5, 6, 7]]"
00068-00000588.soi,soi,9,21,9.31096681096681,5,0.05038759997114539,"[[3], [8], [5], [1, 2, 6, 7, 9], [4]]"
00068-00000589.soi,soi,7,15,9.128787878787879,4,0.02275559992995113,"[[5], [1], [2, 7], [3, 4, 6]]"
00068-00000590.soi,soi,9,15,12.856060606060606,2,0.1320809000171721,"[[4, 5, 6], [1, 2, 3, 7, 8, 9]]"
00068-00000591.soi,soi,6,15,5.746969696969697,4,0.018092800048179924,"[[5], [1], [3, 4, 6], [2]]"
00068-00000592.soi,soi,8,15,8.837662337662337,3,0.03718400001525879,"[[4], [1, 2, 3, 5, 6, 8], [7]]"
00068-00000593.soi,soi,6,15,4.62985347985348,2,0.01243670005351305,"[[2, 3, 6], [1, 4, 5]]"
00068-00000594.soi,soi,8,21,8.644585823533193,4,0.03619549993891269,"[[6], [4, 7, 8], [1, 3, 5], [2]]"
00068-00000595.soi,soi,10,15,13.119047619047619,3,0.04884569998830557,"[[3], [1, 4, 6, 7, 9, 10], [2, 5, 8]]"
00068-00000596.soi,soi,5,15,4.228205128205127,3,0.008318199892528355,"[[2, 5], [3], [1, 4]]"
00068-00000597.soi,soi,10,15,15.603174603174603,2,0.05958739994093776,"[[4], [1, 2, 3, 5, 6, 7, 8, 9, 10]]"
00068-00000598.soi,soi,7,15,6.698412698412699,2,0.31437570007983595,"[[3, 7], [1, 2, 4, 5, 6]]"
00068-00000599.soi,soi,18,23,47.889254563207984,4,23.64173810009379,"[[1, 8, 14], [2, 4, 7, 13, 16, 17], [3, 5, 6, 9, 10, 11, 18], [12, 15]]"
00068-00000600.soi,soi,6,21,3.319047619047619,3,0.01122480002231896,"[[6], [2, 3], [1, 4, 5]]"
00068-00000601.soi,soi,5,15,1.3626373626373631,4,0.007875500014051795,"[[2], [3, 4], [5], [1]]"
00068-00000602.soi,soi,7,15,5.900854700854701,4,0.02069469995331019,"[[5], [1], [2], [3, 4, 6, 7]]"
00068-00000603.soi,soi,15,21,37.235929567508514,3,4.869577700039372,"[[4], [1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [3]]"
00068-00000604.soi,soi,18,15,43.94761904761905,2,7.073662900016643,"[[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], [2]]"
00068-00000605.soi,soi,11,15,21.185714285714283,5,1.2745931000681594,"[[1], [3, 5, 6, 7, 8, 9, 11], [4], [2], [10]]"
00068-00000606.soi,soi,11,15,22.13284493284493,2,1.0012406000168994,"[[3, 7], [1, 2, 4, 5, 6, 8, 9, 10, 11]]"
00068-00000607.soi,soi,7,21,3.5,4,0.014802000019699335,"[[7], [6], [1, 5], [2, 3, 4]]"
00068-00000608.soi,soi,10,15,16.273698523698524,3,0.5558096000459045,"[[1, 4, 5, 7, 9, 10], [2, 3, 6], [8]]"
00068-00000609.soi,soi,10,15,12.179120879120878,3,0.0598881000187248,"[[2], [1], [3, 4, 5, 6, 7, 8, 9, 10]]"
00068-00000610.soi,soi,6,21,4.43009768009768,2,0.021602099994197488,"[[1], [2, 3, 4, 5, 6]]"
00068-00000611.soi,soi,6,15,3.3223443223443225,1,0.012169599998742342,"[[1, 2, 3, 4, 5, 6]]"
00068-00000612.soi,soi,12,15,18.711111111111112,1,0.09609949996229261,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
00068-00000613.soi,soi,7,21,3.876739926739927,4,0.020817100070416927,"[[5], [3], [1, 2, 4, 6], [7]]"
00068-00000614.soi,soi,8,21,12.38809523809524,3,0.04596840008161962,"[[5], [1, 2, 3, 4, 6, 7], [8]]"
00068-00000615.soi,soi,9,15,15.2,1,0.04109980002976954,"[[1, 2, 3, 4, 5, 6, 7, 8, 9]]"
00068-00000616.soi,soi,7,15,3.217604617604618,2,0.012178899953141809,"[[1, 2, 4], [3, 5, 6, 7]]"
00068-00000617.soi,soi,10,15,14.26868686868687,3,0.07064070005435497,"[[8], [3, 5, 7], [1, 2, 4, 6, 9, 10]]"
00068-00000618.soi,soi,6,21,2.704761904761904,4,0.013419799972325563,"[[2], [4, 6], [5], [1, 3]]"
00068-00000619.soi,soi,6,15,4.742857142857142,4,0.01502349996007979,"[[1, 3], [4, 5], [6], [2]]"
00068-00000620.soi,soi,10,15,12.183488733488733,6,0.05342070001643151,"[[1, 4, 5, 6], [7, 10], [8], [9], [2], [3]]"
00068-00000621.soi,soi,5,15,3.1406926406926408,2,0.011601599981077015,"[[1, 2, 4, 5], [3]]"
00068-00000622.soi,soi,9,21,9.328066378066376,4,0.03319680003914982,"[[4, 6, 7], [2, 3, 5, 9], [1], [8]]"
00068-00000623.soi,soi,5,15,3.6666666666666665,3,0.010035800049081445,"[[1, 2, 5], [3], [4]]"
00068-00000624.soi,soi,5,15,3.308441558441559,1,0.012703499989584088,"[[1, 2, 3, 4, 5]]"
00068-00000625.soi,soi,11,21,16.065101565101564,4,0.060911200009286404,"[[2, 3, 5, 7, 8, 10], [1, 4, 6], [9], [11]]"
00068-00000626.soi,soi,10,21,15.895066045066045,5,0.0875332000432536,"[[6], [1, 5, 7, 8, 10], [3], [4], [2, 9]]"
00068-00000627.soi,soi,20,15,51.73463203463203,3,42.82261140004266,"[[10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20], [13, 17]]"
00068-00000628.soi,soi,5,21,1.8571428571428574,3,0.01093119999859482,"[[1], [3, 4], [2, 5]]"
00068-00000629.soi,soi,9,15,9.878371628371628,4,0.036587600014172494,"[[1, 2, 3, 5, 8], [4, 6], [7], [9]]"
00068-00000630.soi,soi,6,15,5.305500055500055,3,0.017119499971158803,"[[1, 2, 5], [4], [3, 6]]"
00068-00000631.soi,soi,9,15,16.197302697302696,3,0.5171368999872357,"[[9], [2], [1, 3, 4, 5, 6, 7, 8]]"
00068-00000632.soi,soi,11,15,15.422222222222222,3,0.04624089994467795,"[[2], [1, 4, 5, 6, 7, 8, 9, 10, 11], [3]]"
00068-00000633.soi,soi,6,15,4.801864801864802,5,0.01588720001745969,"[[5], [1], [2], [4], [3, 6]]"
00068-00000634.soi,soi,19,21,62.992729930887826,5,30.794619900058024,"[[17], [1, 2, 3, 4, 5, 7, 9, 11, 12, 13, 14, 15, 16, 18, 19], [6], [8], [10]]"
00068-00000635.soi,soi,8,15,7.3999999999999995,3,0.022841099998913705,"[[1], [4, 5, 6, 7, 8], [2, 3]]"
00068-00000636.soi,soi,11,15,23.020634920634922,2,3.356876900070347,"[[2, 3, 4, 5, 6, 7, 9, 11], [1, 8, 10]]"
00068-00000637.soi,soi,8,21,8.60999614420667,5,0.02439170004799962,"[[5], [8], [3, 4, 6, 7], [2], [1]]"
00068-00000638.soi,soi,5,15,4.628571428571428,3,0.00931180000770837,"[[1, 2, 5], [4], [3]]"
00068-00000639.soi,soi,4,15,1.8542124542900642,2,0.010499799973331392,"[[4], [1, 2, 3]]"
00068-00000640.soi,soi,6,15,5.280375180375181,1,0.019755199900828302,"[[1, 2, 3, 4, 5, 6]]"
00068-00000641.soi,soi,7,15,5.857142857142858,7,0.014367000083439052,"[[1], [7], [2], [5], [6], [4], [3]]"
00068-00000642.soi,soi,7,15,6.118903318903319,4,0.024882399942725897,"[[7], [1, 2, 4], [5], [3, 6]]"
00068-00000643.soi,soi,11,15,16.519813519813518,5,0.18279719993006438,"[[9], [1, 5, 6], [4, 7, 8, 10], [2, 11], [3]]"
00068-00000644.soi,soi,12,15,31.716483516483517,7,3.502755800029263,"[[3, 8, 10], [11], [2, 5, 6], [9, 12], [1], [4], [7]]"
00068-00000645.soi,soi,5,15,1.7523809523809524,2,0.007559399935416877,"[[1, 2, 3, 5], [4]]"
00068-00000646.soi,soi,9,15,9.856926406926407,3,0.026709900004789233,"[[1, 5, 6, 9], [2, 3], [4, 7, 8]]"
00068-00000647.soi,soi,5,15,1.1736263736263735,2,0.007804399938322604,"[[1], [2, 3, 4, 5]]"
00068-00000648.soi,soi,7,15,7.967032967032967,3,0.029642999987117946,"[[1], [4, 6], [2, 3, 5, 7]]"
00068-00000649.soi,soi,8,15,7.528205128205128,6,0.026773399906232953,"[[2], [3, 7], [5, 6], [1], [8], [4]]"
00068-00000650.soi,soi,9,15,13.359124209124209,2,0.052911599981598556,"[[1, 2, 3, 5, 6, 7, 8, 9], [4]]"
00068-00000651.soi,soi,18,15,44.36410256410256,3,4.7099142000079155,"[[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17], [9], [18]]"
00068-00000652.soi,soi,9,15,10.613308913308913,5,0.03508249996230006,"[[3, 5], [1, 4, 6], [8], [7], [2, 9]]"
00068-00000653.soi,soi,6,15,2.333333333333333,5,0.010795400012284517,"[[6], [1], [5], [3, 4], [2]]"
00068-00000654.soi,soi,12,15,16.066666666666666,2,0.10545389994513243,"[[7, 12], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11]]"
00068-00000655.soi,soi,5,15,2.516938616938617,1,0.006213399930857122,"[[1, 2, 3, 4, 5]]"
00068-00000656.soi,soi,8,15,9.32153402153402,3,0.0324222999624908,"[[3, 4, 5, 7], [2, 6, 8], [1]]"
00068-00000657.soi,soi,13,15,28.083333333333332,3,1.072562100016512,"[[8], [1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13], [5]]"
00068-00000658.soi,soi,6,15,2.695970695970696,3,0.011863499996252358,"[[1, 6], [3], [2, 4, 5]]"
00068-00000659.soi,soi,6,21,3.7142857142857135,3,0.012742300052195787,"[[1, 6], [2], [3, 4, 5]]"
00068-00000660.soi,soi,4,15,1.0023310022273413,3,0.009056500042788684,"[[2], [1, 3], [4]]"
00068-00000661.soi,soi,7,15,8.711111111111112,2,0.04963229992426932,"[[3], [1, 2, 4, 5, 6, 7]]"
00068-00000662.soi,soi,5,15,1.9555555555555557,4,0.007668999955058098,"[[2, 5], [4], [1], [3]]"
00068-00000663.soi,soi,20,15,39.252525252525245,3,4.244640200049616,"[[7], [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20], [11, 13]]"
00068-00000664.soi,soi,4,15,1.9435897436864575,2,0.009676699992269278,"[[1, 2, 4], [3]]"
00068-00000665.soi,soi,11,23,17.412573104644714,9,0.1043305000057444,"[[4, 9], [7], [1], [2, 5], [6], [8], [11], [10], [3]]"
00068-00000666.soi,soi,10,15,17.185858585858586,4,0.3343724999576807,"[[2, 4, 5, 8], [7], [1, 3], [6, 9, 10]]"
00068-00000667.soi,soi,16,15,37.99090909090909,2,6.799313900060952,"[[6], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]]"
00068-00000668.soi,soi,15,15,44.41197691197691,2,7.111842400045134,"[[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15], [9]]"
00068-00000669.soi,soi,8,21,6.85686274509804,4,0.037397499894723296,"[[1], [6], [2, 3, 5, 7, 8], [4]]"
00068-00000670.soi,soi,7,21,5.201298701298701,6,0.01802049996331334,"[[2, 3], [5], [6], [7], [1], [4]]"
00068-00000671.soi,soi,7,15,4.2303030303030305,5,0.015392699977383018,"[[1, 7], [5], [2, 3], [4], [6]]"
00068-00000672.soi,soi,13,15,29.474891774891773,5,6.408391700009815,"[[5], [1, 2, 6, 7, 8, 9, 11, 12], [10], [3, 13], [4]]"
00068-00000673.soi,soi,6,15,3.5570318570318573,4,0.011095000081695616,"[[5], [2, 3], [6], [1, 4]]"
00068-00000674.soi,soi,7,15,6.753496503496504,3,0.019780499977059662,"[[2], [3, 4, 5, 6, 7], [1]]"
00068-00000675.soi,soi,5,15,2.1166666666666667,5,0.007207700051367283,"[[2], [3], [4], [5], [1]]"
00068-00000676.soi,soi,6,15,4.695238095238095,3,0.015104599995538592,"[[1, 3, 5], [2], [4, 6]]"
00068-00000677.soi,soi,12,15,26.247619047619047,3,1.2956835000077263,"[[1, 4, 5, 7, 9], [3, 6, 12], [2, 8, 10, 11]]"
00068-00000678.soi,soi,10,21,13.923653539443013,3,0.04784120002295822,"[[2, 3], [1, 4, 5, 6, 7, 8, 10], [9]]"
00068-00000679.soi,soi,8,15,11.685930735930736,4,0.06688369996845722,"[[1, 3], [5], [2, 7, 8], [4, 6]]"
00068-00000680.soi,soi,12,21,15.281818181818181,3,0.09981849999167025,"[[5], [8], [1, 2, 3, 4, 6, 7, 9, 10, 11, 12]]"
00068-00000681.soi,soi,14,21,22.13325563325563,3,0.20269349997397512,"[[9], [2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14], [1, 12]]"
00068-00000682.soi,soi,15,15,31.416666666666664,2,1.937699900008738,"[[12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]]"
00068-00000683.soi,soi,7,15,4.1499999999999995,1,0.019212599960155785,"[[1, 2, 3, 4, 5, 6, 7]]"
00068-00000684.soi,soi,8,15,9.045787545787546,5,0.030423699994571507,"[[1, 4, 5], [3, 6], [7], [2], [8]]"
00068-00000685.soi,soi,9,15,13.07813852813853,3,0.10630490002222359,"[[1, 2, 3, 4, 8], [9], [5, 6, 7]]"
00068-00000686.soi,soi,6,15,2.182539682539683,4,0.010485800099559128,"[[3], [2, 5], [1], [4, 6]]"
00068-00000687.soi,soi,7,15,3.939682539682539,2,0.02025970001704991,"[[1, 2, 3], [4, 5, 6, 7]]"
00068-00000688.soi,soi,10,21,16.37107843137255,3,0.832850500009954,"[[7], [8], [1, 2, 3, 4, 5, 6, 9, 10]]"
00068-00000689.soi,soi,12,15,23.30584415584415,4,6.170723200077191,"[[2, 8], [4, 6, 9], [5], [1, 3, 7, 10, 11, 12]]"
00068-00000690.soi,soi,10,21,14.673019086176978,5,0.07654550008010119,"[[6], [5, 8, 9], [1, 4, 7], [2, 3], [10]]"
00068-00000691.soi,soi,13,21,27.10458130620669,6,2.4474408000241965,"[[1, 10, 13], [5, 12], [3, 4, 7, 11], [9], [8], [2, 6]]"
00068-00000692.soi,soi,7,15,6.514102564102563,5,0.02594289998523891,"[[2], [5], [7], [3], [1, 4, 6]]"
00068-00000693.soi,soi,7,15,6.933333333333334,2,0.024400099995546043,"[[2], [1, 3, 4, 5, 6, 7]]"
00068-00000694.soi,soi,13,15,22.63030303030303,3,0.3903796999948099,"[[6], [2, 3, 4, 5, 7, 8, 9, 10, 11, 13], [1, 12]]"
00068-00000695.soi,soi,10,15,12.103463203463203,6,0.04973879992030561,"[[4, 6], [3], [1, 2, 7, 8], [5], [10], [9]]"
00068-00000696.soi,soi,10,15,15.380663780663783,3,0.8521151000168175,"[[2, 9], [3, 4, 6, 10], [1, 5, 7, 8]]"
00068-00000697.soi,soi,16,23,42.13777916270176,4,12.432739399955608,"[[12], [2, 3, 4, 5, 6, 7, 8, 10, 13, 16], [9, 11, 14, 15], [1]]"
00068-00000698.soi,soi,14,21,32.74047619047619,7,7.73500589991454,"[[6], [1], [3], [5, 9, 12, 13], [2, 14], [7, 11], [4, 8, 10]]"
00068-00000699.soi,soi,10,15,17.783333333333335,5,0.2988760001026094,"[[9], [1, 2, 3, 7, 8, 10], [5], [6], [4]]"
00068-00000700.soi,soi,5,15,1.6538461538461537,3,0.007324500009417534,"[[5], [3], [1, 2, 4]]"
00068-00000701.soi,soi,7,15,7.33939393939394,2,0.02191739995032549,"[[1, 2, 3, 5, 6, 7], [4]]"
00068-00000702.soi,soi,4,15,1.6307692306796804,2,0.010213600005954504,"[[3, 4], [1, 2]]"
00068-00000703.soi,soi,8,15,11.073443223443224,2,0.040171800064854324,"[[4], [1, 2, 3, 5, 6, 7, 8]]"
00068-00000704.soi,soi,5,15,3.6134754134754137,2,0.009911500033922493,"[[1, 4, 5], [2, 3]]"
00068-00000705.soi,soi,8,21,7.8068181818181825,3,0.020587600069120526,"[[1, 2, 3, 5, 6], [4, 8], [7]]"
00068-00000706.soi,soi,7,15,2.9833333333333325,3,0.01833350001834333,"[[2, 3, 5], [4, 6, 7], [1]]"
00068-00000707.soi,soi,5,15,3.726984126984127,3,0.011072400026023388,"[[3, 4], [2], [1, 5]]"
00068-00000708.soi,soi,9,21,11.177616501145915,4,0.03783320006914437,"[[9], [2, 3, 6, 7], [1, 5, 8], [4]]"
00068-00000709.soi,soi,5,15,2.12008547008547,3,0.007190500036813319,"[[5], [2], [1, 3, 4]]"
00068-00000710.soi,soi,7,15,4.7333333333333325,5,0.018563400022685528,"[[7], [3], [4, 5], [1, 2], [6]]"
00068-00000711.soi,soi,5,15,3.3376623376623376,2,0.006368799949996173,"[[4], [1, 2, 3, 5]]"
00068-00000712.soi,soi,4,15,1.8222222223774422,1,0.008040399989113212,"[[1, 2, 3, 4]]"
00068-00000713.soi,soi,7,15,4.943956043956044,5,0.014437799924053252,"[[1], [6], [2, 5], [3, 7], [4]]"
00068-00000714.soi,soi,5,15,3.0282828282828285,2,0.007549399975687265,"[[1, 3, 4, 5], [2]]"
00068-00000715.soi,soi,7,15,4.984737484737485,2,0.019895900040864944,"[[3, 5], [1, 2, 4, 6, 7]]"
00068-00000716.soi,soi,9,21,12.251692751692753,3,0.07294810004532337,"[[1, 2, 3, 4, 5, 6, 8], [9], [7]]"
00068-00000717.soi,soi,6,15,4.024481074481076,4,0.01415830000769347,"[[4], [1, 3], [2, 5], [6]]"
00068-00000718.soi,soi,8,15,8.71996336996337,4,0.03545440000016242,"[[1, 2, 3, 5], [7], [6, 8], [4]]"
00068-00000719.soi,soi,12,15,25.646176046176045,3,0.757656600093469,"[[4, 6], [2, 3, 7, 8, 9, 10, 11], [1, 5, 12]]"
00068-00000720.soi,soi,11,15,24.42101232101232,5,1.1154687000671402,"[[1, 2, 8], [3, 5, 9, 11], [7], [4, 10], [6]]"
00068-00000721.soi,soi,11,15,21.25127095127095,3,1.48283240001183,"[[2, 4, 5, 6, 11], [1, 3, 7, 8, 9], [10]]"
00068-00000722.soi,soi,19,15,59.11506826506827,5,32.30457659997046,"[[6, 7, 8, 10, 13, 16, 17, 18], [1, 9, 15, 19], [12], [4, 5, 11, 14], [2, 3]]"
00068-00000723.soi,soi,6,15,2.25,5,0.015377199975773692,"[[1], [4], [2], [3], [5, 6]]"
00068-00000724.soi,soi,5,15,5.366666666666667,1,0.009312700014561415,"[[1, 2, 3, 4, 5]]"
00068-00000725.soi,soi,9,15,13.516666666666666,4,0.13179379992652684,"[[1], [9], [2, 3, 4, 5, 6, 7], [8]]"
00068-00000726.soi,soi,17,15,38.01587301587301,2,15.805128299980424,"[[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [3]]"
00068-00000727.soi,soi,9,15,15.583760683760683,3,0.5898835000116378,"[[1, 2, 3, 4, 5, 7, 9], [6], [8]]"
00068-00000728.soi,soi,10,15,12.624025974025972,3,0.08140199992340058,"[[7], [1, 2, 4, 5, 6, 8, 9, 10], [3]]"
00068-00000729.soi,soi,12,21,23.782921464500426,2,0.8155580000020564,"[[2, 4, 6, 9], [1, 3, 5, 7, 8, 10, 11, 12]]"
00068-00000730.soi,soi,7,15,8.231746031746033,3,0.024454299942590296,"[[2, 5], [3], [1, 4, 6, 7]]"
00068-00000731.soi,soi,7,15,4.728205128205127,4,0.01607199991121888,"[[2, 4, 5], [1, 7], [6], [3]]"
00068-00000732.soi,soi,7,15,6.492207792207792,3,0.020489500020630658,"[[1, 3], [7], [2, 4, 5, 6]]"
00068-00000733.soi,soi,11,21,18.999245525716116,5,2.695383100071922,"[[6], [3, 5, 7, 9, 10, 11], [4], [1], [2, 8]]"
00068-00000734.soi,soi,5,15,2.778643578643579,4,0.0069784000515937805,"[[5], [2, 4], [1], [3]]"
00068-00000735.soi,soi,6,15,3.656043956043956,2,0.015769500052556396,"[[1, 2, 3, 4, 6], [5]]"
00068-00000736.soi,soi,8,15,9.146031746031749,5,0.02892970002721995,"[[6], [4, 8], [2], [1, 5, 7], [3]]"
00068-00000737.soi,soi,8,15,7.493839493839493,3,0.027184900012798607,"[[1, 5], [2, 8], [3, 4, 6, 7]]"
00068-00000738.soi,soi,6,15,5.611655011655012,4,0.01611670001875609,"[[3], [5], [2], [1, 4, 6]]"
00068-00000739.soi,soi,16,15,51.237734487734485,4,12.713862500037067,"[[5, 10, 15], [14, 16], [1, 2, 3, 4, 6, 7, 9, 11, 12, 13], [8]]"
00068-00000740.soi,soi,5,15,3.523376623376623,2,0.011429299949668348,"[[2, 4], [1, 3, 5]]"
00068-00000741.soi,soi,7,21,7.3862581862581855,3,0.02710129995830357,"[[4], [3], [1, 2, 5, 6, 7]]"
00068-00000742.soi,soi,8,21,12.485714285714284,2,1.0090788999805227,"[[2, 5, 6, 7, 8], [1, 3, 4]]"
00068-00000743.soi,soi,12,15,23.924170274170272,10,8.540100699989125,"[[4], [7], [1, 9], [2], [8], [12], [3], [5], [10], [6, 11]]"
00068-00000744.soi,soi,10,21,12.722780143832773,3,0.16830289992503822,"[[1], [3, 4, 5, 7, 8, 10], [2, 6, 9]]"
00068-00000745.soi,soi,11,15,21.25079365079365,2,0.10901210003066808,"[[1, 2, 3, 4, 5, 6, 7, 8, 10, 11], [9]]"
00068-00000746.soi,soi,9,15,15.571428571428571,3,0.18731409998144954,"[[6, 9], [5], [1, 2, 3, 4, 7, 8]]"
00068-00000747.soi,soi,9,15,16.846825396825395,3,0.6628261000150815,"[[6], [4], [1, 2, 3, 5, 7, 8, 9]]"
00068-00000748.soi,soi,13,15,27.692857142857143,3,0.9094135999912396,"[[5], [1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13], [2]]"
00068-00000749.soi,soi,6,15,3.299267399267398,2,0.014918999979272485,"[[1, 3, 5, 6], [2, 4]]"
00068-00000750.soi,soi,6,15,5.2146464646464645,5,0.012530599953606725,"[[2], [6], [4], [1, 5], [3]]"
00068-00000751.soi,soi,14,15,32.01060606060606,2,9.242671699961647,"[[1, 2, 3, 5, 6, 7, 8, 9, 12, 13, 14], [4, 10, 11]]"
00068-00000752.soi,soi,10,15,12.833699633699634,9,0.28600429999642074,"[[3], [8], [2], [4], [9], [5], [6], [1, 10], [7]]"
00068-00000753.soi,soi,16,23,41.695238095238096,7,14.681463400018401,"[[2, 4, 8, 10, 12, 16], [6], [3, 5, 9, 13], [1, 11], [14], [7], [15]]"
00068-00000754.soi,soi,9,21,14.102380952380953,3,0.4820601000683382,"[[6], [3], [1, 2, 4, 5, 7, 8, 9]]"
00068-00000755.soi,soi,9,15,13.660317460317462,3,0.04884539998602122,"[[1, 2, 3, 4, 6, 7, 9], [8], [5]]"
00068-00000756.soi,soi,6,23,1.7666666666666657,5,0.009352399967610836,"[[2], [1, 4], [5], [6], [3]]"
00068-00000757.soi,soi,6,15,5.3929792429792425,3,0.01277750008739531,"[[5], [1], [2, 3, 4, 6]]"
00068-00000758.soi,soi,9,15,17.71746031746032,2,2.238530799979344,"[[2, 3, 4, 5, 6, 7, 8, 9], [1]]"
00068-00000759.soi,soi,8,15,10.7,6,0.25433779996819794,"[[8], [3], [4, 5], [1], [6], [2, 7]]"
00068-00000760.soi,soi,9,15,12.467099567099567,4,0.06335890002083033,"[[1, 6], [8], [2, 3, 4, 7, 9], [5]]"
00068-00000761.soi,soi,9,15,11.620879120879124,5,0.03333559993188828,"[[8, 9], [3, 4, 5, 6], [1], [2], [7]]"
00068-00000762.soi,soi,6,15,6.389177489177489,2,0.019928100053220987,"[[4, 5], [1, 2, 3, 6]]"
00068-00000763.soi,soi,8,15,8.613492063492064,2,0.031157099991105497,"[[2, 5, 7, 8], [1, 3, 4, 6]]"
