instancia,tipo,n,m,num_clientes,modo_federado,tecnica,parametros,seed,obj_value_central,obj_value_federado,perdida,n_buckets_central,n_buckets_federado,tiempo,kendall_tau,buckets_central,buckets_federado
00068-00000002.soi,soi,14,15,5,matrices,cerca_empate,b=0.05,0,17.466666666666654,17.675055039838643,0.0,3,3,0.2370579000562429,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,5,matrices,cerca_empate,b=0.1,0,17.466666666666654,18.343842975393848,0.0,3,3,0.3582407999783754,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,5,matrices,cerca_empate,b=0.01,1,17.466666666666654,17.57292102780899,0.0,3,3,0.3179849999723956,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,5,matrices,cerca_empate,b=0.05,1,17.466666666666654,18.033033685953782,0.0,3,3,0.3304523000260815,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,5,matrices,cerca_empate,b=0.1,1,17.466666666666654,18.660233502262177,0.2666666666666692,3,3,0.2875560999382287,0.8506397826736707,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5, 12], [1, 2, 3, 6, 7, 8, 9, 10, 11, 14]]"
00068-00000002.soi,soi,14,15,5,matrices,cerca_empate,b=0.01,2,17.466666666666654,17.55682654026229,0.0,3,3,0.3065047999843955,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,5,matrices,cerca_empate,b=0.05,2,17.466666666666654,17.944462761100933,0.0,3,3,0.1901667000493034,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,5,matrices,cerca_empate,b=0.1,2,17.466666666666654,18.55559218886853,0.0,3,3,0.3073664000257849,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,5,matrices,cerca_empate,b=0.01,3,17.466666666666654,17.62162324516873,0.0,3,3,0.4588304000208154,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
00068-00000002.soi,soi,14,15,5,matrices,cerca_empate,b=0.05,3,17.466666666666654,18.241449559177006,0.0,3,3,0.2686374998884275,1.0,"[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]","[[13], [4, 5], [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14]]"
