instancia,tipo,n,m,num_clientes,modo_federado,tecnica,parametros,seed,obj_value_central,obj_value_federado,perdida,n_buckets_central,n_buckets_federado,tiempo,kendall_tau,buckets_central,buckets_federado
00035-00000002.soc,soc,15,42,3,rankings,movimiento,b=0.0,2,31.571428571428577,31.571428571428577,0.0,2,2,0.5559968999586999,1.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]"
00035-00000002.soc,soc,15,42,3,rankings,movimiento,b=0.1,2,31.571428571428577,26.880952380952383,0.8571428571428577,2,1,0.3252278999425471,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,movimiento,b=0.2,2,31.571428571428577,28.80952380952381,0.8571428571428577,2,1,0.3925117999315262,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000002.soc,soc,15,42,3,rankings,movimiento,b=0.3,2,31.571428571428577,20.78571428571429,0.8571428571428577,2,1,0.1159612999763339,0.0,"[[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,local,b=0.0,0,35.095238095238095,35.095238095238095,0.0,2,2,7.857185500091873,1.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,local,b=0.1,0,35.095238095238095,28.28571428571429,7.238095238095241,2,2,0.2792594000929966,0.3779644730092272,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,local,b=0.2,0,35.095238095238095,29.23809523809523,13.904761904761912,2,1,0.77780410007108,0.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,local,b=0.3,0,35.095238095238095,20.428571428571438,13.904761904761912,2,1,0.1764471000060439,0.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,movimiento,b=0.0,0,35.095238095238095,35.095238095238095,0.0,2,2,6.906319999950938,1.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,movimiento,b=0.1,0,35.095238095238095,35.0,1.904761904761912,2,2,7.1197059999685735,0.8528028654224417,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2, 3, 9, 10], [1, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,movimiento,b=0.2,0,35.095238095238095,35.02380952380953,7.238095238095241,2,2,1.1116515999892729,0.3779644730092272,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,movimiento,b=0.3,0,35.095238095238095,34.3095238095238,7.238095238095241,2,2,0.7596874999580905,0.3779644730092272,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,local,b=0.0,1,35.095238095238095,35.095238095238095,0.0,2,2,7.355035600019619,1.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]"
